SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,NPOPCHG2020,NPOPCHG2021,NPOPCHG2022,BIRTHS2020,BIRTHS2021,BIRTHS2022,DEATHS2020,DEATHS2021,DEATHS2022,NATURALCHG2020,NATURALCHG2021,NATURALCHG2022,INTERNATIONALMIG2020,INTERNATIONALMIG2021,INTERNATIONALMIG2022,DOMESTICMIG2020,DOMESTICMIG2021,DOMESTICMIG2022,NETMIG2020,NETMIG2021,NETMIG2022,RESIDUAL2020,RESIDUAL2021,RESIDUAL2022,GQESTIMATESBASE2020,GQESTIMATES2020,GQESTIMATES2021,GQESTIMATES2022,RBIRTH2021,RBIRTH2022,RDEATH2021,RDEATH2022,RNATURALCHG2021,RNATURALCHG2022,RINTERNATIONALMIG2021,RINTERNATIONALMIG2022,RDOMESTICMIG2021,RDOMESTICMIG2022,RNETMIG2021,RNETMIG2022
50,4,9,2,70,Alaska,Dillingham Census Area,4853,4835,4774,4723,-18,-61,-51,19,79,80,8,47,56,11,32,24,0,2,6,-27,-93,-81,-27,-91,-75,-2,-2,0,59,59,55,57,16.4429181,16.8474255,9.78249558,11.7931979,6.66042252,5.05422765,0.41627641,1.26355691,-19.356853,-17.058018,-18.940577,-15.794461
50,4,9,2,90,Alaska,Fairbanks North Star Borough,95657,95328,95528,95356,-329,200,-172,336,1323,1331,113,537,673,223,786,658,6,18,128,-527,-662,-919,-521,-644,-791,-31,58,-39,3984,3983,3663,3652,13.8638555,13.9456424,5.62727921,7.05140295,8.23657627,6.89423943,0.18862388,1.34112864,-6.9371673,-9.6288846,-6.7485434,-8.2877559
50,4,9,2,100,Alaska,Haines Borough,2080,2086,2074,2056,6,-12,-18,6,19,19,8,22,25,-2,-3,-6,0,0,1,9,-10,-12,9,-10,-11,-1,1,-1,23,23,23,23,9.13461538,9.20096852,10.5769231,12.1065375,-1.4423077,-2.905569,0,0.4842615,-4.8076923,-5.811138,-4.8076923,-5.3268765
50,4,9,2,105,Alaska,Hoonah-Angoon Census Area,2364,2362,2339,2287,-2,-23,-52,5,23,25,7,25,26,-2,-2,-1,0,1,2,-2,-21,-53,-2,-20,-51,2,-1,0,29,29,29,29,9.7851521,10.8084738,10.6360349,11.2408128,-0.8508828,-0.432339,0.4254414,0.86467791,-8.9342693,-22.913965,-8.5088279,-22.049287
50,4,9,2,110,Alaska,Juneau City and Borough,32255,32202,31965,31685,-53,-237,-280,70,269,276,49,209,250,21,60,26,2,43,107,-77,-342,-416,-75,-299,-309,1,2,3,934,933,886,899,8.38437203,8.67242734,6.51425187,7.85545954,1.87012016,0.81696779,1.34025278,3.36213669,-10.659685,-13.071485,-9.3194321,-9.709348
50,4,9,2,122,Alaska,Kenai Peninsula Borough,58789,58927,59851,60690,138,924,839,149,628,635,111,485,579,38,143,56,1,20,48,93,764,733,94,784,781,6,-3,2,1955,1954,1911,1934,10.5743488,10.5358343,8.16649548,9.60668984,2.40785331,0.92914444,0.3367627,0.79640952,12.8643351,12.1618371,13.2010978,12.9582466
50,4,9,2,130,Alaska,Ketchikan Gateway Borough,13957,13918,13810,13741,-39,-108,-69,42,135,134,30,105,124,12,30,10,0,15,41,-49,-156,-121,-49,-141,-80,-2,3,1,351,351,351,351,9.73744951,9.72741461,7.57357184,9.00148815,2.16387767,0.72592646,1.08193883,2.9762985,-11.252164,-8.7837102,-10.170225,-5.8074117
50,4,9,2,150,Alaska,Kodiak Island Borough,13101,13047,12864,12720,-54,-183,-144,43,166,165,14,71,83,29,95,82,5,60,172,-82,-324,-411,-77,-264,-239,-6,-14,13,465,465,447,447,12.813091,12.8986867,5.48029794,6.48843027,7.33279302,6.41025641,4.6312377,13.4459037,-25.008684,-32.129456,-20.377446,-18.683552
50,4,9,2,158,Alaska,Kusilvak Census Area,8372,8373,8398,8278,1,25,-120,63,247,251,17,69,74,46,178,177,0,0,0,-42,-149,-307,-42,-149,-307,-3,-4,10,15,15,15,15,29.4556079,30.1031422,8.22848965,8.87502998,21.2271182,21.2281123,0,0,-17.768768,-36.819381,-17.768768,-36.819381
50,4,9,2,164,Alaska,Lake and Peninsula Borough,1476,1452,1419,1381,-24,-33,-38,5,29,30,6,20,21,-1,9,9,0,0,0,-21,-41,-49,-21,-41,-49,-2,-1,2,34,34,34,34,20.2020202,21.4285714,13.9324277,15,6.26959248,6.42857143,0,0,-28.561477,-35,-28.561477,-35
50,4,9,2,170,Alaska,Matanuska-Susitna Borough,107082,107515,111059,113325,433,3544,2266,339,1331,1328,162,787,935,177,544,393,0,39,95,242,3065,1749,242,3104,1844,14,-104,29,2362,2354,2574,2592,12.1789417,11.8368511,7.20122247,8.33392755,4.97771922,3.50292356,0.35685855,0.84676269,28.0454217,15.5893468,28.4022802,16.4361095
50,4,9,2,180,Alaska,Nome Census Area,10049,10028,9908,9835,-21,-120,-73,48,202,202,25,90,95,23,112,107,0,2,5,-43,-229,-191,-43,-227,-186,-1,-5,6,264,264,267,273,20.2648475,20.4629489,9.02889246,9.62366408,11.2359551,10.8392848,0.20064205,0.50650864,-22.973515,-19.34863,-22.772873,-18.842121
50,4,9,2,185,Alaska,North Slope Borough,11030,11002,11011,10805,-28,9,-206,34,139,140,8,58,62,26,81,78,0,11,37,-52,-87,-329,-52,-76,-292,-2,4,8,3176,3176,3172,3176,12.6289011,12.8346168,5.26961341,5.68390172,7.35928769,7.15071507,0.99940944,3.39200587,-7.9044201,-30.161349,-6.9050107,-26.769344
50,4,9,2,188,Alaska,Northwest Arctic Borough,7790,7790,7560,7423,0,-230,-137,38,155,152,14,64,74,24,91,78,0,0,0,-24,-306,-226,-24,-306,-226,0,-15,11,219,219,220,220,20.1954397,20.2896616,8.33876222,9.87786158,11.8566775,10.4118,0,0,-39.869707,-30.167523,-39.869707,-30.167523
50,4,9,2,195,Alaska,Petersburg Borough,3399,3405,3373,3360,6,-32,-13,13,32,32,9,34,38,4,-2,-6,0,10,27,1,-38,-33,1,-28,-6,1,-2,-1,188,188,186,187,9.44231337,9.50542106,10.032458,11.2876875,-0.5901446,-1.7822664,2.95072293,8.02019902,-11.212747,-9.8024655,-8.2620242,-1.7822664
50,4,9,2,198,Alaska,Prince of Wales-Hyder Census Area,5753,5739,5734,5650,-14,-5,-84,11,59,60,9,53,73,2,6,-13,0,0,1,-17,-12,-74,-17,-12,-73,1,1,2,38,38,38,38,10.285017,10.5411103,9.23908306,12.8250176,1.04593393,-2.2839072,0,0.17568517,-2.0918679,-13.000703,-2.0918679,-12.825018
50,4,9,2,220,Alaska,Sitka City and Borough,8448,8425,8410,8382,-23,-15,-28,17,90,89,7,56,76,10,34,13,0,16,48,-30,-69,-84,-30,-53,-36,-3,4,-5,328,328,308,314,10.6920107,10.6002859,6.65280665,9.05192949,4.03920404,1.54835636,1.9008019,5.7170081,-8.1972082,-10.004764,-6.2964063,-4.2877561
50,4,9,2,230,Alaska,Skagway Municipality,1242,1240,1142,1081,-2,-98,-61,0,4,4,2,9,10,-2,-5,-6,0,1,5,-2,-87,-63,-2,-86,-58,2,-7,3,29,29,29,29,3.35852225,3.59874044,7.55667506,8.9968511,-4.1981528,-5.3981107,0.83963056,4.49842555,-73.047859,-56.680162,-72.208228,-52.181736
50,4,9,2,240,Alaska,Southeast Fairbanks Census Area,6805,6820,7005,7021,15,185,16,26,106,106,15,67,84,11,39,22,0,9,26,3,141,-30,3,150,-4,1,-4,-2,623,623,662,662,15.3345389,15.1147868,9.6925859,11.9777556,5.64195298,3.13703123,1.30198915,3.70740054,20.39783,-4.2777699,21.6998192,-0.5703693
50,4,9,2,275,Alaska,Wrangell City and Borough,2126,2127,2100,2070,1,-27,-30,4,18,18,5,20,26,-1,-2,-8,0,1,1,2,-25,-23,2,-24,-22,0,-1,0,23,23,23,23,8.5166785,8.63309353,9.46297611,12.470024,-0.9462976,-3.8369305,0.47314881,0.47961631,-11.82872,-11.031175,-11.355571,-10.551559
50,4,9,2,282,Alaska,Yakutat City and Borough,664,684,709,700,20,25,-9,1,11,11,0,3,2,1,8,9,0,-1,3,20,21,-22,20,20,-19,-1,-3,1,37,37,37,37,15.793252,15.6139106,4.30725054,2.83889283,11.4860014,12.7750177,-1.4357502,4.25833925,30.1507538,-31.227821,28.7150036,-26.969482
50,4,9,2,290,Alaska,Yukon-Koyukuk Census Area,5339,5296,5280,5179,-43,-16,-101,18,74,73,15,59,72,3,15,1,0,1,2,-41,-35,-104,-41,-34,-102,-5,3,0,117,117,117,117,13.9939486,13.9592695,11.1573374,13.7680467,2.8366112,0.19122287,0.18910741,0.38244574,-6.6187595,-19.887179,-6.429652,-19.504733
40,4,8,4,0,Arizona,Arizona,7151507,7179943,7264877,7359197,28436,84934,94320,18110,75384,78763,18030,80430,79329,80,-5046,-566,251,8019,22219,29567,81811,70984,29818,89830,93203,-1462,150,1683,160304,159411,144122,154932,10.4375132,10.7716906,11.136172,10.8490972,-0.6986588,-0.0774066,1.11029421,3.03868812,11.3273824,9.70782834,12.4376766,12.7465165
50,4,8,4,1,Arizona,Apache County,66024,65911,65385,65432,-113,-526,47,233,746,780,315,1174,1188,-82,-428,-408,0,23,55,-44,-159,417,-44,-136,472,13,38,-17,1198,1191,1136,1196,11.3636364,11.9250556,17.8832562,18.162777,-6.5196198,-6.2377214,0.3503534,0.84086931,-2.4220083,6.37531819,-2.0716549,7.2161875
50,4,8,4,3,Arizona,Cochise County,125448,125522,125763,125663,74,241,-100,319,1228,1285,363,1765,1784,-44,-537,-499,8,121,336,99,592,116,107,713,452,11,65,-53,5080,5084,4779,4164,9.77376286,10.2216954,14.0477943,14.1910542,-4.2740315,-3.9693588,0.96304992,2.67275461,4.71178144,0.92273671,5.67483137,3.59549132
50,4,8,4,5,Arizona,Coconino County,145100,145180,142780,144060,80,-2400,1280,335,1284,1335,286,1190,1193,49,94,142,-4,99,258,-14,-2500,847,-18,-2401,1105,49,-93,33,12049,12115,9666,10774,8.91790526,9.3083252,8.26503681,8.31822619,0.65286845,0.99009901,0.6875955,1.79891229,-17.363523,5.90573142,-16.675927,7.7046437
50,4,8,4,7,Arizona,Gila County,53273,53351,53521,53922,78,170,401,110,454,476,213,1024,1028,-103,-570,-552,1,9,21,202,750,901,203,759,922,-22,-19,31,847,847,767,814,8.49614492,8.86051209,19.163111,19.1357278,-10.666966,-10.275216,0.16842578,0.39090494,14.0354817,16.7716836,14.2039075,17.1625885
50,4,8,4,9,Arizona,Graham County,38533,38638,38882,38779,105,244,-103,107,482,504,77,453,459,30,29,45,0,-1,8,67,197,-170,67,196,-162,8,19,14,2659,2677,2549,2015,12.4355005,12.9794878,11.6873065,11.8206049,0.74819401,1.15888284,-0.0257998,0.20602362,5.08255934,-4.3780018,5.05675955,-4.1719782
50,4,8,4,11,Arizona,Greenlee County,9561,9526,9377,9302,-35,-149,-75,32,118,123,19,93,88,13,25,35,0,6,14,-45,-173,-123,-45,-167,-109,-3,-7,-1,18,18,17,17,12.4847908,13.1698699,9.83970798,9.42234595,2.64508279,3.74752396,0.63481987,1.49900958,-18.303973,-13.16987,-17.669153,-11.67086
50,4,8,4,12,Arizona,La Paz County,16555,16575,16391,16506,20,-184,115,39,154,162,78,389,385,-39,-235,-223,1,12,39,68,35,293,69,47,332,-10,4,6,184,184,184,184,9.34295941,9.84892239,23.6000728,23.4063896,-14.257113,-13.557467,0.72802281,2.37103687,2.12339987,17.8131745,2.85142268,20.1842113
50,4,8,4,13,Arizona,Maricopa County,4420574,4440232,4494693,4551524,19658,54461,56831,11597,48527,50726,9648,43593,42920,1949,4934,7806,134,5515,15288,18332,43047,33305,18466,48562,48593,-757,965,432,70078,70030,64196,72992,10.8623184,11.2148537,9.75788829,9.4890494,1.10443009,1.72580428,1.23448154,3.3799764,9.63567126,7.36329893,10.8701528,10.7432753
50,4,8,4,15,Arizona,Mohave County,213269,214176,216957,220816,907,2781,3859,400,1704,1792,1011,4421,4357,-611,-2717,-2565,2,33,99,1707,5684,6038,1709,5717,6137,-191,-219,287,4316,4329,3681,4192,7.90475329,8.18689138,20.5087525,19.9052934,-12.603999,-11.718402,0.15308501,0.4522892,26.3677334,27.5850726,26.5208184,28.0373618
50,4,8,4,17,Arizona,Navajo County,106716,106762,107621,108650,46,859,1029,318,1233,1273,435,1816,1817,-117,-583,-544,0,11,12,157,1446,1533,157,1457,1545,6,-15,28,2043,2040,1883,1765,11.5027777,11.7722672,16.9416418,16.8029925,-5.4388641,-5.0307253,0.10262008,0.11097188,13.4898756,14.176658,13.5924957,14.2876299
50,4,8,4,19,Arizona,Pima County,1043434,1045175,1048895,1057597,1741,3720,8702,2351,9766,10192,2995,12899,12684,-644,-3133,-2492,65,1166,3148,2301,5160,7973,2366,6326,11121,19,527,73,27488,26846,23715,27219,9.32729087,9.67675168,12.31955,12.0427706,-2.9922591,-2.366019,1.11362084,2.98885541,4.92820202,7.56993143,6.04182286,10.5587868
50,4,8,4,21,Arizona,Pinal County,425257,429446,448144,464154,4189,18698,16010,1069,4625,4837,1055,4745,4653,14,-120,184,14,340,1005,4561,19371,14228,4575,19711,15233,-400,-893,593,22781,22463,21086,20344,10.5402295,10.6039912,10.8137057,10.2006143,-0.2734762,0.40337697,0.7748493,2.20322745,44.1458996,31.1915624,44.9207489,33.3947899
50,4,8,4,23,Arizona,Santa Cruz County,47665,47705,48034,48759,40,329,725,148,536,557,95,448,450,53,88,107,4,164,453,-21,46,177,-17,210,630,4,31,-12,111,111,113,112,11.1971088,11.5090967,9.35877751,9.29819305,1.8383313,2.21090368,3.42598105,9.360181,0.96094591,3.65728927,4.38692696,13.0174703
50,4,8,4,25,Arizona,Yavapai County,236218,237216,242193,246191,998,4977,3998,406,1666,1739,868,4053,4000,-462,-2387,-2261,1,74,206,1642,7630,5784,1643,7704,5990,-183,-340,269,4070,4066,4032,4017,6.95022413,7.12144542,16.9083184,16.380553,-9.9580942,-9.2591076,0.30871344,0.84359848,31.8308584,23.6862796,32.1395718,24.5298781
50,4,8,4,27,Arizona,Yuma County,203880,204528,206241,207842,648,1713,1601,646,2861,2982,572,2367,2323,74,494,659,25,447,1277,555,685,-335,580,1132,942,-6,87,0,7382,7410,6318,5127,13.9299704,14.4029096,11.5247256,11.2199728,2.4052448,3.18293675,2.17640572,6.16784558,3.33520787,-1.6180331,5.51161358,4.54981248
40,3,7,5,0,Arkansas,Arkansas,3011555,3014195,3028122,3045637,2640,13927,17515,8508,35115,36251,8493,40174,40187,15,-5059,-3936,94,1346,3314,2406,17440,18209,2500,18786,21523,125,200,-72,82510,82467,82302,83067,11.6230247,11.9369241,13.2975479,13.2329913,-1.6745232,-1.2960672,0.44552446,1.09125173,5.77262001,5.99595736,6.21814446,7.08720909
50,3,7,5,1,Arkansas,Arkansas County,17150,17107,16683,16512,-43,-424,-171,52,193,195,72,322,326,-20,-129,-131,0,1,3,-23,-290,-37,-23,-289,-34,0,-6,-6,323,323,323,323,11.4234981,11.7487573,19.0588932,19.6415123,-7.6353951,-7.8927549,0.05918911,0.18075011,-17.164842,-2.2292514,-17.105653,-2.0485013
50,3,7,5,3,Arkansas,Ashley County,19064,18962,18649,18354,-102,-313,-295,40,206,212,62,327,323,-22,-121,-111,0,-1,-3,-71,-191,-176,-71,-192,-179,-9,0,-5,157,157,157,157,10.9542421,11.4585304,17.38853,17.4580439,-6.4342878,-5.9995136,-0.0531759,-0.162149,-10.156603,-9.5127422,-10.209779,-9.6748912
50,3,7,5,5,Arkansas,Baxter County,41633,41687,42171,42435,54,484,264,77,333,346,197,903,903,-120,-570,-557,0,-1,-8,195,1097,804,195,1096,796,-21,-42,25,519,519,519,519,7.94199719,8.17908895,21.5364068,21.3460038,-13.59441,-13.166915,-0.0238498,-0.1891119,26.163276,19.0057443,26.1394262,18.8166324
50,3,7,5,7,Arkansas,Benton County,284329,286586,294337,302863,2257,7751,8526,916,3667,3798,492,2479,2503,424,1188,1295,34,329,876,1918,6391,6152,1952,6720,7028,-119,-157,203,3022,3020,3038,3046,12.6247368,12.719357,8.53469393,8.38245144,4.09004291,4.33690556,1.13268023,2.93369056,22.002916,20.6028131,23.1355963,23.5365037
50,3,7,5,9,Arkansas,Boone County,37372,37383,37890,38284,11,507,394,91,381,392,122,571,575,-31,-190,-183,0,4,10,37,705,570,37,709,580,5,-12,-3,445,445,445,445,10.1231517,10.2922257,15.1714426,15.0970147,-5.0482909,-4.804789,0.10627981,0.26255678,18.7318162,14.9657363,18.838096,15.2282931
50,3,7,5,11,Arkansas,Bradley County,10540,10488,10332,10135,-52,-156,-197,28,111,112,44,181,182,-16,-70,-70,0,-1,-3,-34,-86,-124,-34,-87,-127,-2,1,0,216,215,214,207,10.6628242,10.9444472,17.3871278,17.7847266,-6.7243036,-6.8402795,-0.0960615,-0.2931548,-8.2612872,-12.117067,-8.3573487,-12.410221
50,3,7,5,13,Arkansas,Calhoun County,4742,4738,4737,4695,-4,-1,-42,16,50,49,22,88,87,-6,-38,-38,0,0,0,0,39,-2,0,39,-2,2,-2,-2,151,151,151,151,10.5540897,10.3901612,18.5751979,18.4478372,-8.0211082,-8.057676,0,0,8.23218997,-0.4240882,8.23218997,-0.4240882
50,3,7,5,15,Arkansas,Carroll County,28260,28242,28480,28742,-18,238,262,84,324,334,84,421,399,0,-97,-65,0,41,95,-23,296,221,-23,337,316,5,-2,11,233,233,233,233,11.4241388,11.6738317,14.8443285,13.9456852,-3.4201897,-2.2718535,1.44564719,3.32040124,10.4368675,7.72430184,11.8825147,11.0447031
50,3,7,5,17,Arkansas,Chicot County,10212,10157,10071,9873,-55,-86,-198,28,102,102,37,170,174,-9,-68,-72,0,0,0,-42,-25,-127,-42,-25,-127,-4,7,1,682,682,690,691,10.0850307,10.2286402,16.8083844,17.4488568,-6.7233538,-7.2202166,0,0,-2.4718212,-12.73566,-2.4718212,-12.73566
50,3,7,5,19,Arkansas,Clark County,21447,21387,21217,21250,-60,-170,33,60,234,239,68,313,307,-8,-79,-68,0,4,11,-52,-97,101,-52,-93,112,0,2,-11,2856,2854,2722,2754,10.984884,11.2557986,14.693456,14.4582853,-3.708572,-3.2024866,0.1877758,0.51804931,-4.553563,4.75663456,-4.3657873,5.27468387
50,3,7,5,21,Arkansas,Clay County,14548,14528,14370,14265,-20,-158,-105,40,165,169,47,276,282,-7,-111,-113,0,0,-2,-14,-51,16,-14,-51,14,1,4,-6,154,154,154,154,11.4194754,11.8037367,19.1016679,19.696176,-7.6821925,-7.8924393,0,-0.1396892,-3.529656,1.11751353,-3.529656,0.97782434
50,3,7,5,23,Arkansas,Cleburne County,24705,24696,25044,25284,-9,348,240,48,211,216,90,449,450,-42,-238,-234,0,-1,-2,33,607,457,33,606,455,0,-20,19,256,256,256,256,8.48411741,8.58369099,18.0538802,17.8826896,-9.5697628,-9.2989986,-0.0402091,-0.0794786,24.406916,18.1608647,24.3667069,18.0813861
50,3,7,5,25,Arkansas,Cleveland County,7548,7550,7490,7467,2,-60,-23,16,77,73,28,132,130,-12,-55,-57,0,0,0,14,-9,36,14,-9,36,0,4,-2,71,71,71,71,10.2393617,9.76131577,17.5531915,17.3831651,-7.3138298,-7.6218493,0,0,-1.1968085,4.81379956,-1.1968085,4.81379956
50,3,7,5,27,Arkansas,Columbia County,22798,22742,22510,22216,-56,-232,-294,57,266,271,79,350,343,-22,-84,-72,0,6,9,-36,-154,-228,-36,-148,-219,2,0,-3,2010,2005,1827,1846,11.7563865,12.118231,15.4689296,15.3378348,-3.7125431,-3.2196038,0.26518165,0.40245048,-6.806329,-10.195412,-6.5411474,-9.7929616
50,3,7,5,29,Arkansas,Conway County,20709,20729,20911,21046,20,182,135,46,221,225,60,311,303,-14,-90,-78,0,11,26,33,259,188,33,270,214,1,2,-1,169,169,169,169,10.6147935,10.7252663,14.93756,14.4433587,-4.3227666,-3.7180923,0.52833814,1.23936411,12.4399616,8.96155588,12.9682997,10.20092
50,3,7,5,31,Arkansas,Craighead County,111233,111603,111788,113017,370,185,1229,357,1498,1552,265,1210,1207,92,288,345,4,35,91,267,-180,814,271,-145,905,7,42,-21,3944,3937,3250,3274,13.4114624,13.8075221,10.8330237,10.7381953,2.5784387,3.06932675,0.31335193,0.80959053,-1.6115242,7.24183181,-1.2981723,8.05142234
50,3,7,5,33,Arkansas,Crawford County,60130,60147,60423,61075,17,276,652,172,714,735,170,858,866,2,-144,-131,2,63,146,1,326,650,3,389,796,12,31,-13,680,680,680,680,11.8437422,12.0989646,14.2323961,14.2553787,-2.3886539,-2.1564141,1.04503608,2.40333174,5.40764701,10.6997646,6.45268309,13.1030963
50,3,7,5,35,Arkansas,Crittenden County,48169,48086,47475,47061,-83,-611,-414,156,661,683,156,663,674,0,-2,9,0,11,23,-87,-609,-434,-87,-598,-411,4,-11,-12,501,501,425,479,13.8340955,14.4495219,13.8759536,14.2591182,-0.0418581,0.19040366,0.23021944,0.48658712,-12.745785,-9.1816874,-12.515566,-8.6951003
50,3,7,5,37,Arkansas,Cross County,16830,16796,16693,16601,-34,-103,-92,50,189,190,45,271,263,5,-82,-73,0,3,9,-38,-33,-21,-38,-30,-12,-1,9,-7,148,148,148,148,11.2872884,11.4134679,16.1844188,15.7986424,-4.8971304,-4.3851745,0.17916331,0.54063795,-1.9707964,-1.2614886,-1.7916331,-0.7208506
50,3,7,5,39,Arkansas,Dallas County,6479,6442,6306,6191,-37,-136,-115,15,66,63,27,129,128,-12,-63,-65,0,-1,-1,-22,-69,-49,-22,-70,-50,-3,-3,0,235,235,235,235,10.3545654,10.0824198,20.2384688,20.4849164,-9.8839034,-10.402497,-0.1568874,-0.1600384,-10.825227,-7.8418821,-10.982115,-8.0019205
50,3,7,5,41,Arkansas,Desha County,11395,11320,11050,10771,-75,-270,-279,27,115,116,39,187,190,-12,-72,-74,1,12,23,-58,-202,-235,-57,-190,-212,-6,-8,7,43,43,43,43,10.2816272,10.63196,16.7188198,17.4144173,-6.4371927,-6.7824573,1.07286544,2.10806104,-18.059902,-21.538885,-16.987036,-19.430824
50,3,7,5,43,Arkansas,Drew County,17348,17314,17070,16911,-34,-244,-159,64,213,217,66,270,269,-2,-57,-52,0,-1,-3,-35,-185,-101,-35,-186,-104,3,-1,-3,619,618,593,602,12.3894835,12.7718431,15.7049791,15.8323769,-3.3154956,-3.0605338,-0.0581666,-0.1765693,-10.760819,-5.9444984,-10.818986,-6.1210677
50,3,7,5,45,Arkansas,Faulkner County,123498,123811,125645,127665,313,1834,2020,379,1457,1512,250,1187,1189,129,270,323,3,76,189,145,1473,1519,148,1549,1708,36,15,-11,4746,4744,4953,4984,11.6814188,11.9379417,9.51670836,9.38770676,2.16471041,2.55023489,0.60932589,1.49224271,11.8096979,11.9932099,12.4190238,13.4854526
50,3,7,5,47,Arkansas,Franklin County,17101,17135,17166,17271,34,31,105,47,183,189,63,274,277,-16,-91,-88,0,1,0,51,111,196,51,112,196,-1,10,-3,277,277,277,277,10.6702429,10.9765659,15.9762106,16.0873479,-5.3059678,-5.110782,0.05830734,0,6.47211452,11.3831054,6.53042185,11.3831054
50,3,7,5,49,Arkansas,Fulton County,12077,12057,12156,12382,-20,99,226,26,120,121,42,242,241,-16,-122,-120,1,3,4,-7,223,329,-6,226,333,2,-5,13,160,160,160,160,9.91203073,9.86225446,19.989262,19.6430027,-10.077231,-9.7807482,0.24780077,0.32602494,18.4198571,26.8155514,18.6676579,27.1415763
50,3,7,5,51,Arkansas,Garland County,100172,100249,100386,100089,77,137,-297,230,961,993,355,1691,1710,-125,-730,-717,2,40,85,202,806,374,204,846,459,-2,21,-39,1646,1646,1646,1648,9.57958482,9.90647213,16.8564807,17.0594837,-7.2768959,-7.1530116,0.39873402,0.84798603,8.03449049,3.73113855,8.43322451,4.57912458
50,3,7,5,53,Arkansas,Grant County,17966,18022,18149,18160,56,127,11,46,195,195,40,258,290,6,-63,-95,0,2,4,49,183,108,49,185,112,1,5,-6,153,153,153,153,10.7821183,10.7411386,14.2655719,15.9740009,-3.4834536,-5.2328624,0.11058583,0.22033105,10.1186033,5.94893828,10.2291891,6.16926933
50,3,7,5,55,Arkansas,Greene County,45740,45864,46349,46448,124,485,99,151,523,540,115,599,603,36,-76,-63,0,-3,-3,81,557,186,81,554,183,7,7,-21,850,850,850,850,11.343303,11.6383073,12.9916606,12.9961098,-1.6483576,-1.3578025,-0.0650667,-0.0646573,12.0807261,4.00875028,12.0156594,3.94409302
50,3,7,5,57,Arkansas,Hempstead County,20062,19981,19679,19453,-81,-302,-226,54,255,265,62,281,274,-8,-26,-9,0,2,-7,-72,-275,-206,-72,-273,-213,-1,-3,-4,288,288,288,288,12.8593041,13.5439027,14.1704488,14.0038843,-1.3111447,-0.4599816,0.10085729,-0.3577635,-13.867877,-10.528468,-13.76702,-10.886231
50,3,7,5,59,Arkansas,Hot Spring County,33046,33075,33108,33203,29,33,95,74,312,319,102,538,528,-28,-226,-209,0,4,10,52,246,295,52,250,305,5,9,-1,2358,2355,2323,2418,9.42840306,9.62132979,16.2579514,15.9249597,-6.8295484,-6.3036299,0.12087696,0.30160908,7.43393319,8.89746799,7.55481015,9.19907708
50,3,7,5,61,Arkansas,Howard County,12784,12755,12676,12557,-29,-79,-119,30,146,152,38,193,187,-8,-47,-35,0,2,10,-22,-40,-94,-22,-38,-84,1,6,0,170,170,170,170,11.4820495,12.0477153,15.1783257,14.8218603,-3.6962762,-2.774145,0.15728835,0.79261285,-3.145767,-7.4505608,-2.9884786,-6.6579479
50,3,7,5,63,Arkansas,Independence County,37931,37936,37742,37945,5,-194,203,109,454,472,104,547,544,5,-93,-72,0,2,4,-9,-120,284,-9,-118,288,9,17,-13,850,850,848,850,11.9982029,12.4724193,14.4559846,14.3749917,-2.4577817,-1.9025724,0.05285552,0.10569847,-3.1713312,7.50459128,-3.1184756,7.61028975
50,3,7,5,65,Arkansas,Izard County,13574,13597,13928,14048,23,331,120,33,106,107,48,250,242,-15,-144,-135,0,-1,-4,43,499,255,43,498,251,-5,-23,4,1122,1122,1173,1161,7.70208901,7.64941378,18.1653043,17.3005433,-10.463215,-9.6511295,-0.0726612,-0.2859594,36.2579473,18.2299114,36.1852861,17.943952
50,3,7,5,67,Arkansas,Jackson County,16760,16755,16780,16624,-5,25,-156,41,155,159,56,293,288,-15,-138,-129,0,0,-2,6,161,-16,6,161,-18,4,2,-9,2349,2349,2362,2382,9.24407336,9.51981799,17.4742806,17.2434439,-8.2302072,-7.7236259,0,-0.1197461,9.60190845,-0.9579691,9.60190845,-1.0777152
